1528148793.693412, -0.000000437, 0.000002400, 0.000004834, 37.93, 0.00
1528148794.693403, 0.000004744, 0.000002400, 0.000004834, 38.47, 0.25
1528148794.703403, 0.000004744, 0.000002400, 0.000004834, 38.47, 100.00
1528148795.703402, 0.000001613, 0.000002400, 0.000004834, 38.47, 0.00
1528148796.703389, 0.000009531, 0.000002400, 0.000004834, 38.47, 0.00
1528148797.703385, 0.000009132, 0.000002400, 0.000004834, 38.47, 0.00
1528148798.703381, 0.000008193, 0.000002400, 0.000004834, 38.47, 0.00
1528148799.703374, 0.000010672, 0.000002400, 0.000004834, 37.93, 0.00
1528148800.703381, -0.000000726, 0.000002400, 0.000004834, 37.93, 0.00
1528148801.703379, -0.000002358, 0.000000343, 0.000005650, 38.47, 0.00
1528148802.703372, 0.000000181, 0.000000343, 0.000005650, 38.47, 0.25
1528148803.703368, 0.000000290, 0.000000343, 0.000005650, 39.01, 0.00
1528148804.703360, 0.000004312, 0.000000343, 0.000005650, 38.47, 0.25
1528148805.713356, 0.000003462, 0.000000343, 0.000005650, 38.47, 0.50
1528148806.713356, -0.000000579, 0.000000343, 0.000005650, 37.93, 0.00
1528148807.713351, 0.000001056, 0.000000343, 0.000005650, 38.47, 0.00
1528148808.713346, 0.000001792, 0.000000343, 0.000005650, 38.47, 0.00
1528148809.713343, 0.000000916, 0.000000343, 0.000005650, 38.47, 0.00
1528148810.713339, 0.000000622, 0.000000343, 0.000005650, 37.93, 0.00
1528148811.713338, -0.000002416, 0.000000343, 0.000005650, 38.47, 0.00
1528148812.713334, -0.000001595, 0.000000343, 0.000005650, 38.47, 0.00
1528148813.713326, 0.000002635, 0.000000343, 0.000005650, 39.01, 0.00
1528148814.713319, 0.000004734, 0.000000343, 0.000005650, 38.47, 0.26
1528148815.723315, 0.000004960, 0.000000343, 0.000005650, 38.47, 0.50
1528148816.723312, 0.000002986, 0.000000343, 0.000005650, 37.93, 0.00
1528148817.723308, 0.000003409, 0.000000343, 0.000005650, 38.47, 0.00
1528148818.723309, -0.000002072, 0.000000343, 0.000005650, 38.47, 0.25
1528148819.723308, -0.000004328, 0.000000343, 0.000005650, 37.93, 0.00
1528148820.723297, 0.000002442, 0.000000343, 0.000005650, 37.93, 0.25
1528148821.723291, 0.000003909, 0.000000343, 0.000005650, 37.93, 0.00
1528148822.723290, 0.000000926, 0.000000343, 0.000005650, 39.01, 0.00
1528148823.723288, -0.000001032, 0.000000343, 0.000005650, 38.47, 0.00
1528148824.723282, 0.000000833, 0.000000343, 0.000005650, 38.47, 0.25
1528148825.723274, 0.000004668, 0.000000343, 0.000005650, 38.47, 0.52
1528148826.733270, 0.000004729, 0.000000343, 0.000005650, 38.47, 0.00
1528148827.733274, -0.000003470, 0.000000343, 0.000005650, 38.47, 0.00
1528148828.733271, -0.000004045, 0.000000343, 0.000005650, 39.01, 0.00
1528148829.733263, 0.000000439, 0.000000343, 0.000005650, 38.47, 0.00
1528148830.733257, 0.000001914, 0.000000343, 0.000005650, 38.47, 0.00
1528148831.733253, 0.000001663, 0.000000977, 0.000002752, 37.93, 0.00
1528148832.733253, -0.000001699, 0.000000977, 0.000002752, 38.47, 0.00
1528148833.733246, 0.000000568, 0.000000977, 0.000002752, 38.47, 0.00
1528148834.733245, -0.000001952, 0.000000977, 0.000002752, 38.47, 0.50
1528148835.733241, -0.000001475, 0.000000977, 0.000002752, 38.47, 0.25
1528148836.743233, 0.000002257, 0.000000977, 0.000002752, 39.01, 0.00
1528148837.743222, 0.000008501, 0.000000977, 0.000002752, 39.01, 0.00
1528148838.743219, 0.000007061, 0.000000977, 0.000002752, 38.47, 0.00
1528148839.743225, -0.000002974, 0.000000977, 0.000002752, 38.47, 0.00
1528148840.743220, -0.000001588, 0.000000977, 0.000002752, 37.93, 0.00
1528148841.743220, -0.000005188, 0.000000977, 0.000002752, 39.01, 0.26
1528148842.743217, -0.000006282, 0.000000977, 0.000002752, 39.01, 0.00
1528148843.743207, -0.000000049, 0.000000977, 0.000002752, 39.01, 0.00
1528148844.743191, 0.000012172, 0.000000977, 0.000002752, 38.47, 0.25
1528148845.743187, 0.000010141, 0.000000977, 0.000002752, 38.47, 0.74
1528148846.753196, -0.000002348, 0.000000977, 0.000002752, 39.01, 0.00
1528148847.753189, -0.000000032, 0.000000977, 0.000002752, 38.47, 0.25
1528148848.753187, -0.000001622, 0.000000977, 0.000002752, 38.47, 0.25
1528148849.753139, 0.000040116, 0.000000977, 0.000002752, 38.47, 0.00
1528148850.753133, 0.000038440, 0.000000977, 0.000002752, 38.47, 0.25
1528148851.753179, -0.000012417, 0.000000977, 0.000002752, 39.01, 0.25
1528148852.753155, 0.000007217, 0.000000977, 0.000002752, 38.47, 0.26
1528148853.753127, 0.000029586, 0.000000977, 0.000002752, 38.47, 0.25
1528148854.753141, 0.000009110, 0.000000977, 0.000002752, 38.47, 0.25
1528148855.753160, -0.000013557, 0.000000977, 0.000002752, 38.47, 0.50
1528148856.763156, -0.000012072, 0.000000977, 0.000002752, 39.01, 0.00
1528148857.763146, -0.000005383, 0.000000977, 0.000002752, 38.47, 0.00
1528148858.763140, -0.000002910, 0.000000977, 0.000002752, 38.47, 0.00
1528148859.763143, -0.000008879, 0.000000977, 0.000002752, 38.47, 0.00
1528148860.763147, -0.000016409, 0.000002333, 0.000013492, 38.47, 0.00
1528148861.763136, -0.000008214, 0.000002333, 0.000013492, 38.47, 0.25
1528148862.763132, -0.000007262, 0.000002333, 0.000013492, 38.47, 0.00
1528148863.763131, -0.000009858, 0.000002333, 0.000013492, 38.47, 0.00
1528148864.763126, -0.000007961, 0.000002333, 0.000013492, 38.47, 0.00
1528148865.763124, -0.000008687, 0.000002333, 0.000013492, 38.47, 0.50
1528148866.773115, -0.000003619, 0.000002333, 0.000013492, 37.93, 0.00
1528148867.773104, 0.000003988, 0.000002333, 0.000013492, 39.01, 0.00
1528148868.773102, 0.000001613, 0.000002333, 0.000013492, 38.47, 0.00
1528148869.773106, -0.000005937, 0.000002333, 0.000013492, 39.01, 0.00
1528148870.773102, -0.000005388, 0.000002333, 0.000013492, 39.01, 0.00
1528148871.773100, -0.000007108, 0.000002333, 0.000013492, 38.47, 0.25
1528148872.773097, -0.000006788, 0.000002333, 0.000013492, 38.47, 0.00
1528148873.773089, -0.000002905, 0.000002333, 0.000013492, 39.01, 0.00
1528148874.773085, -0.000002805, 0.000002333, 0.000013492, 39.01, 0.00
1528148875.783088, -0.000009093, 0.000002333, 0.000013492, 38.47, 0.50
1528148876.783075, 0.000000547, 0.000002333, 0.000013492, 38.47, 0.00
1528148877.783065, 0.000006557, 0.000002333, 0.000013492, 37.93, 0.00
1528148878.783074, -0.000006661, 0.000002333, 0.000013492, 39.01, 0.00
1528148879.783067, -0.000002553, 0.000002333, 0.000013492, 38.47, 0.00
1528148880.783058, 0.000001727, 0.000002333, 0.000013492, 39.01, 0.00
1528148881.783060, -0.000003600, 0.000002333, 0.000013492, 38.47, 0.00
1528148882.783058, -0.000005452, 0.000002333, 0.000013492, 37.93, 0.00
1528148883.783048, 0.000000655, 0.000002333, 0.000013492, 38.47, 0.00
1528148884.783039, 0.000006076, 0.000002333, 0.000013492, 38.47, 0.00
1528148885.783036, 0.000004273, 0.000002333, 0.000013492, 37.93, 0.78
1528148886.793031, 0.000004065, 0.000002333, 0.000013492, 38.47, 0.25
1528148887.793023, 0.000007617, 0.000002333, 0.000013492, 38.47, 0.25
1528148888.793023, 0.000003564, 0.000002333, 0.000013492, 39.01, 0.25
1528148889.793026, -0.000003736, 0.000002333, 0.000013492, 38.47, 0.25
1528148890.793016, 0.000002037, 0.000002164, 0.000005279, 39.01, 0.26
1528148891.793013, 0.000001724, 0.000002164, 0.000005279, 37.93, 0.00
1528148892.793015, -0.000004573, 0.000002164, 0.000005279, 39.01, 0.00
1528148893.793010, -0.000003246, 0.000002164, 0.000005279, 38.47, 0.00
1528148894.793001, 0.000002359, 0.000002164, 0.000005279, 39.01, 0.00
1528148895.792999, 0.000000445, 0.000002164, 0.000005279, 38.47, 0.50
1528148896.802999, -0.000004216, 0.000002164, 0.000005279, 37.93, 0.26
1528148897.802986, 0.000004788, 0.000002164, 0.000005279, 38.47, 0.00
1528148898.802983, 0.000003984, 0.000002164, 0.000005279, 39.01, 0.00
1528148899.802989, -0.000006540, 0.000002164, 0.000005279, 38.47, 0.00
1528148900.802986, -0.000005896, 0.000002164, 0.000005279, 38.47, 0.00
1528148901.802983, -0.000006743, 0.000002164, 0.000005279, 39.01, 0.00
1528148902.802979, -0.000006201, 0.000002164, 0.000005279, 39.01, 0.00
1528148903.802972, -0.000002084, 0.000002164, 0.000005279, 38.47, 0.00
1528148904.802963, 0.000001937, 0.000002164, 0.000005279, 37.93, 0.00
1528148905.802959, 0.000001850, 0.000002164, 0.000005279, 38.47, 0.50
1528148906.812961, -0.000003613, 0.000002164, 0.000005279, 38.47, 0.25
1528148907.812958, -0.000004146, 0.000002164, 0.000005279, 38.47, 0.00
1528148908.812949, 0.000001459, 0.000002164, 0.000005279, 39.01, 0.00
1528148909.812949, -0.000002740, 0.000002164, 0.000005279, 38.47, 0.00
1528148910.812949, -0.000006322, 0.000002164, 0.000005279, 39.01, 0.00
1528148911.822935, 0.000003814, 0.000002164, 0.000005279, 38.47, 0.00
1528148912.822929, 0.000005147, 0.000002164, 0.000005279, 38.47, 0.00
1528148913.822928, 0.000001860, 0.000002164, 0.000005279, 38.47, 0.00
1528148914.822926, 0.000000199, 0.000002164, 0.000005279, 37.93, 0.00
1528148915.822924, -0.000001675, 0.000002164, 0.000005279, 39.01, 0.00
1528148916.822916, 0.000002204, 0.000002164, 0.000005279, 38.47, 0.25
1528148917.822912, 0.000001630, 0.000002164, 0.000005279, 38.47, 0.00
1528148918.822912, -0.000001969, 0.000002164, 0.000005279, 38.47, 0.50
1528148919.832906, 0.000000119, 0.000002164, 0.000005279, 38.47, 0.26
1528148920.832901, 0.000001716, 0.000000824, 0.000003671, 38.47, 0.00
1528148921.832897, 0.000000683, 0.000000824, 0.000003671, 38.47, 0.00
1528148922.832896, -0.000001910, 0.000000824, 0.000003671, 37.93, 0.00
1528148923.832891, -0.000000406, 0.000000824, 0.000003671, 38.47, 0.00
1528148924.832882, 0.000004260, 0.000000824, 0.000003671, 38.47, 0.00
1528148925.832879, 0.000002537, 0.000000824, 0.000003671, 38.47, 0.00
1528148926.832878, -0.000000504, 0.000000824, 0.000003671, 38.47, 0.00
1528148927.832875, -0.000000838, 0.000000824, 0.000003671, 38.47, 0.00
1528148928.832870, 0.000000193, 0.000000824, 0.000003671, 38.47, 0.50
1528148929.842872, -0.000005399, 0.000000824, 0.000003671, 39.01, 0.26
1528148930.842863, -0.000000458, 0.000000824, 0.000003671, 38.47, 0.00
1528148931.842844, 0.000014106, 0.000000824, 0.000003671, 38.47, 0.00
1528148932.842841, 0.000011187, 0.000000824, 0.000003671, 39.01, 0.00
1528148933.842849, -0.000000856, 0.000000824, 0.000003671, 39.01, 0.00
1528148934.842852, -0.000007700, 0.000000824, 0.000003671, 38.47, 0.00
1528148935.842846, -0.000004430, 0.000000824, 0.000003671, 38.47, 0.00
1528148936.842841, -0.000003200, 0.000000824, 0.000003671, 38.47, 0.00
1528148937.842843, -0.000008184, 0.000000824, 0.000003671, 38.47, 0.00
1528148938.842844, -0.000012781, 0.000000824, 0.000003671, 38.47, 0.25
1528148939.852843, -0.000014093, 0.000000824, 0.000003671, 39.01, 0.50
1528148940.852835, -0.000009134, 0.000000824, 0.000003671, 39.01, 0.00
1528148941.852828, -0.000004971, 0.000000824, 0.000003671, 38.47, 0.00
1528148942.852825, -0.000005345, 0.000000824, 0.000003671, 39.01, 0.25
1528148943.852822, -0.000006217, 0.000000824, 0.000003671, 38.47, 0.00
1528148944.852816, -0.000003155, 0.000000824, 0.000003671, 37.93, 0.00
1528148945.852811, -0.000001892, 0.000000824, 0.000003671, 37.93, 0.00
1528148946.852809, -0.000003425, 0.000000824, 0.000003671, 38.47, 0.00
1528148947.852805, -0.000003435, 0.000000824, 0.000003671, 38.47, 0.00
1528148948.852798, -0.000000563, 0.000000824, 0.000003671, 38.47, 0.25
1528148949.852792, 0.000002182, 0.000000824, 0.000003671, 39.01, 0.50
1528148950.862791, -0.000000687, 0.000002148, 0.000005818, 38.47, 0.00
1528148951.862790, -0.000003599, 0.000002148, 0.000005818, 38.47, 0.00
1528148952.862785, -0.000002442, 0.000002148, 0.000005818, 39.01, 0.00
1528148953.862781, -0.000001700, 0.000002148, 0.000005818, 37.93, 0.00
1528148954.862775, 0.000000036, 0.000002148, 0.000005818, 39.01, 0.00
1528148955.862769, 0.000001895, 0.000002148, 0.000005818, 39.01, 0.00
1528148956.862761, 0.000005766, 0.000002148, 0.000005818, 39.01, 0.00
1528148957.862760, 0.000002626, 0.000002148, 0.000005818, 39.01, 0.00
1528148958.862766, -0.000007260, 0.000002148, 0.000005818, 37.93, 0.00
1528148959.862762, -0.000005742, 0.000002148, 0.000005818, 38.47, 0.50
1528148960.872752, -0.000000200, 0.000002148, 0.000005818, 39.01, 0.00
1528148961.872742, 0.000005498, 0.000002148, 0.000005818, 38.47, 0.00
1528148962.872740, 0.000004093, 0.000002148, 0.000005818, 37.93, 0.00
1528148963.872742, -0.000002563, 0.000002148, 0.000005818, 39.01, 0.00
1528148964.872729, 0.000006206, 0.000002148, 0.000005818, 38.47, 0.00
1528148965.872717, 0.000013464, 0.000002148, 0.000005818, 38.47, 0.00
1528148966.872717, 0.000008655, 0.000002148, 0.000005818, 38.47, 0.00
1528148967.872716, 0.000004822, 0.000002148, 0.000005818, 37.93, 0.00
1528148968.872714, 0.000003096, 0.000002148, 0.000005818, 38.47, 0.00
1528148969.872691, 0.000019885, 0.000002148, 0.000005818, 38.47, 0.50
1528148970.882663, 0.000040648, 0.000002148, 0.000005818, 38.47, 0.00
1528148971.882679, 0.000018673, 0.000002148, 0.000005818, 38.47, 0.00
1528148972.882694, -0.000001646, 0.000002148, 0.000005818, 38.47, 0.50
1528148973.882684, 0.000004268, 0.000002148, 0.000005818, 38.47, 0.25
1528148974.882684, 0.000000611, 0.000002148, 0.000005818, 38.47, 0.00
1528148975.882678, 0.000002716, 0.000002148, 0.000005818, 38.47, 0.00
1528148976.882668, 0.000006907, 0.000002148, 0.000005818, 39.01, 0.00
1528148977.882673, -0.000001798, 0.000002148, 0.000005818, 38.47, 0.00
1528148978.882677, -0.000008989, 0.000002148, 0.000005818, 38.47, 0.25
1528148979.882668, -0.000003182, 0.000002148, 0.000005818, 38.47, 0.52
1528148980.892662, -0.000001705, 0.000003635, 0.000009659, 37.93, 0.00
1528148981.892664, -0.000006711, 0.000003635, 0.000009659, 38.47, 0.00
1528148982.892660, -0.000006331, 0.000003635, 0.000009659, 38.47, 0.00
1528148983.892655, -0.000004780, 0.000003635, 0.000009659, 38.47, 0.00
1528148984.892652, -0.000004676, 0.000003635, 0.000009659, 39.01, 0.00
1528148985.892645, -0.000001703, 0.000003635, 0.000009659, 39.01, 0.00
1528148986.892642, -0.000002772, 0.000003635, 0.000009659, 38.47, 0.00
1528148987.892642, -0.000005618, 0.000003635, 0.000009659, 38.47, 0.25
1528148988.892631, 0.000001173, 0.000003635, 0.000009659, 39.01, 0.25
1528148989.892626, 0.000002057, 0.000003635, 0.000009659, 38.47, 0.50
1528148990.902627, -0.000002544, 0.000003635, 0.000009659, 37.93, 0.00
1528148991.902624, -0.000003786, 0.000003635, 0.000009659, 39.01, 0.00
1528148992.902622, -0.000004678, 0.000003635, 0.000009659, 39.01, 0.50
1528148993.902621, -0.000007395, 0.000003635, 0.000009659, 38.47, 0.00
1528148994.902610, -0.000000192, 0.000003635, 0.000009659, 38.47, 0.00
1528148995.902599, 0.000006013, 0.000003635, 0.000009659, 38.47, 0.00
1528148996.902602, -0.000001005, 0.000003635, 0.000009659, 37.93, 0.00
1528148997.902593, 0.000003860, 0.000003635, 0.000009659, 38.47, 0.00
1528148998.902589, 0.000003658, 0.000003635, 0.000009659, 39.01, 0.25
1528148999.902594, -0.000004845, 0.000003635, 0.000009659, 38.47, 0.50
1528149000.912591, -0.000005304, 0.000003635, 0.000009659, 38.47, 0.00
1528149001.912587, -0.000005512, 0.000003635, 0.000009659, 37.93, 0.00
1528149002.912581, -0.000002291, 0.000003635, 0.000009659, 37.93, 0.00
1528149003.912576, -0.000001488, 0.000003635, 0.000009659, 39.01, 0.00
1528149004.912567, 0.000003227, 0.000003635, 0.000009659, 37.93, 0.00
1528149005.912560, 0.000005574, 0.000003635, 0.000009659, 38.47, 0.00
1528149006.912562, -0.000000364, 0.000003635, 0.000009659, 38.47, 0.00
1528149007.912562, -0.000003472, 0.000003635, 0.000009659, 39.01, 0.26
1528149008.912559, -0.000004255, 0.000003635, 0.000009659, 37.93, 0.00
1528149009.922555, -0.000004149, 0.000003635, 0.000009659, 38.47, 0.50
1528149010.922552, -0.000004269, 0.000002086, 0.000003744, 39.01, 0.00
1528149011.922548, -0.000004334, 0.000002086, 0.000003744, 38.47, 0.00
1528149012.922538, 0.000002258, 0.000002086, 0.000003744, 39.01, 0.00
1528149013.922536, 0.000000262, 0.000002086, 0.000003744, 39.01, 0.00
1528149014.922537, -0.000005053, 0.000002086, 0.000003744, 38.47, 0.00
1528149015.922523, 0.000005403, 0.000002086, 0.000003744, 38.47, 0.00
1528149016.922511, 0.000012152, 0.000002086, 0.000003744, 38.47, 0.00
1528149017.922512, 0.000006193, 0.000002086, 0.000003744, 38.47, 0.00
1528149018.922513, 0.000001197, 0.000002086, 0.000003744, 38.47, 0.00
1528149019.932512, -0.000001617, 0.000002086, 0.000003744, 37.93, 0.50
1528149020.932510, -0.000003460, 0.000002086, 0.000003744, 39.01, 0.00
1528149021.932504, -0.000001559, 0.000002086, 0.000003744, 39.01, 0.00
1528149022.932499, -0.000000526, 0.000002086, 0.000003744, 39.01, 0.00
1528149023.932495, -0.000000554, 0.000002086, 0.000003744, 38.47, 0.00
1528149024.932498, -0.000006456, 0.000002086, 0.000003744, 38.47, 0.00
1528149025.932487, 0.000000517, 0.000002086, 0.000003744, 38.47, 0.00
1528149026.932477, 0.000005884, 0.000002086, 0.000003744, 38.47, 0.00
1528149027.932479, 0.000000012, 0.000002086, 0.000003744, 38.47, 0.00
1528149028.932474, 0.000001199, 0.000002086, 0.000003744, 39.01, 0.52
1528149029.932471, 0.000000004, 0.000002086, 0.000003744, 38.47, 0.50
1528149030.942470, -0.000002756, 0.000002086, 0.000003744, 38.47, 0.00
1528149031.942467, -0.000003061, 0.000002086, 0.000003744, 38.47, 0.00
1528149032.942462, -0.000001874, 0.000002086, 0.000003744, 37.93, 0.50
1528149033.942458, -0.000002096, 0.000002086, 0.000003744, 38.47, 0.00
1528149034.942453, -0.000000696, 0.000002086, 0.000003744, 38.47, 0.00
1528149035.942449, -0.000000856, 0.000002086, 0.000003744, 39.01, 0.00
1528149036.942447, -0.000002214, 0.000002086, 0.000003744, 38.47, 0.00
1528149037.942433, 0.000007250, 0.000002086, 0.000003744, 38.47, 0.00
1528149038.942430, 0.000005609, 0.000002086, 0.000003744, 38.47, 0.00
1528149039.942437, -0.000004765, 0.000002086, 0.000003744, 39.01, 0.50
1528149040.952429, -0.000001226, 0.000000161, 0.000004153, 38.47, 0.00
1528149041.952429, -0.000004283, 0.000000161, 0.000004153, 37.93, 0.00
1528149042.952426, -0.000005346, 0.000000161, 0.000004153, 38.47, 0.00
1528149043.952417, 0.000000574, 0.000000161, 0.000004153, 37.93, 0.00
1528149044.952408, 0.000004546, 0.000000161, 0.000004153, 38.47, 0.00
1528149045.952405, 0.000003072, 0.000000161, 0.000004153, 39.01, 0.00
1528149046.952407, -0.000002284, 0.000000161, 0.000004153, 38.47, 0.00
1528149047.952404, -0.000003593, 0.000000161, 0.000004153, 38.47, 0.25
1528149048.952400, -0.000002565, 0.000000161, 0.000004153, 38.47, 0.25
1528149049.962394, -0.000000524, 0.000000161, 0.000004153, 38.47, 0.50
1528149050.962392, -0.000001889, 0.000000161, 0.000004153, 38.47, 0.00
1528149051.962386, -0.000000739, 0.000000161, 0.000004153, 39.01, 0.00
1528149052.962383, -0.000001517, 0.000000161, 0.000004153, 38.47, 0.00
1528149053.962379, -0.000000386, 0.000000161, 0.000004153, 39.01, 0.00
1528149054.962376, -0.000002189, 0.000000161, 0.000004153, 38.47, 0.00
1528149055.962374, -0.000003576, 0.000000161, 0.000004153, 38.47, 0.00
1528149056.962367, 0.000000205, 0.000000161, 0.000004153, 37.93, 0.00
1528149057.962355, 0.000007535, 0.000000161, 0.000004153, 37.93, 0.00
1528149058.962353, 0.000004733, 0.000000161, 0.000004153, 38.47, 0.00
1528149059.972359, -0.000004871, 0.000000161, 0.000004153, 39.01, 0.50
1528149060.972351, -0.000001059, 0.000000161, 0.000004153, 38.47, 0.00
1528149061.972346, 0.000000203, 0.000000161, 0.000004153, 38.47, 0.00
1528149062.972344, -0.000001493, 0.000000161, 0.000004153, 38.47, 0.00
1528149063.972337, 0.000001258, 0.000000161, 0.000004153, 39.01, 0.00
1528149064.972333, 0.000001068, 0.000000161, 0.000004153, 39.01, 0.25
1528149065.972332, -0.000001594, 0.000000161, 0.000004153, 38.47, 0.00
1528149066.972329, -0.000001893, 0.000000161, 0.000004153, 38.47, 0.00
1528149067.972330, -0.000006182, 0.000000161, 0.000004153, 39.01, 0.00
1528149068.972318, 0.000001557, 0.000000161, 0.000004153, 38.47, 0.00
1528149069.972310, 0.000004702, 0.000000161, 0.000004153, 39.01, 0.50
1528149070.982315, -0.000003756, 0.000000676, 0.000003242, 39.01, 0.00
1528149071.982308, -0.000001018, 0.000000676, 0.000003242, 37.93, 0.00
1528149072.982303, 0.000000616, 0.000000676, 0.000003242, 38.47, 0.00
1528149073.982301, -0.000001630, 0.000000676, 0.000003242, 38.47, 0.00
1528149074.982297, -0.000001474, 0.000000676, 0.000003242, 38.47, 0.25
1528149075.982290, 0.000001460, 0.000000676, 0.000003242, 39.01, 0.00
1528149076.982288, -0.000000099, 0.000000676, 0.000003242, 38.47, 0.00
1528149077.982285, -0.000000850, 0.000000676, 0.000003242, 38.47, 0.00
1528149078.982280, 0.000000345, 0.000000676, 0.000003242, 39.01, 0.00
1528149079.982279, -0.000002605, 0.000000676, 0.000003242, 38.47, 0.74
1528149080.992268, 0.000004195, 0.000000676, 0.000003242, 37.93, 0.50
1528149081.992260, 0.000007903, 0.000000676, 0.000003242, 39.01, 0.25
1528149082.992264, -0.000000444, 0.000000676, 0.000003242, 37.93, 0.26
1528149083.992262, -0.000002492, 0.000000676, 0.000003242, 39.01, 0.25
1528149084.992260, -0.000003659, 0.000000676, 0.000003242, 38.47, 0.25
1528149085.992229, 0.000021597, 0.000000676, 0.000003242, 39.01, 0.25
1528149086.992180, 0.000060940, 0.000000676, 0.000003242, 38.47, 0.25
1528149087.992200, 0.000033175, 0.000000676, 0.000003242, 38.47, 0.00
1528149088.992237, -0.000007827, 0.000000676, 0.000003242, 38.47, 0.00
1528149089.992229, -0.000003895, 0.000000676, 0.000003242, 37.93, 0.50
1528149091.002221, 0.000000245, 0.000000676, 0.000003242, 37.93, 0.25
1528149092.002224, -0.000006397, 0.000000676, 0.000003242, 38.47, 0.00
